hour,month,day,hour_of_day,t_ambient_C,t_internal_C,heater_on,fan_on,charge_inhibit,q_heater_W,q_fan_W,stress_t_ambient_C,stress_t_internal_C,stress_heater_on,stress_fan_on,stress_charge_inhibit,stress_q_heater_W,stress_q_fan_W
3871,6,11,7,14.1,22.9,0,0,0,0.0,0.0,15.7,24.6,0,0,0,0.0,0.0
3872,6,11,8,14.9,22.8,0,0,0,0.0,0.0,16.4,24.5,0,0,0,0.0,0.0
3873,6,11,9,16.0,22.9,0,0,0,0.0,0.0,17.6,24.6,0,0,0,0.0,0.0
3874,6,11,10,17.5,23.2,0,0,0,0.0,0.0,19.1,24.9,0,0,0,0.0,0.0
3875,6,11,11,19.2,23.7,0,0,0,0.0,0.0,20.9,25.4,0,0,0,0.0,0.0
3876,6,11,12,21.1,24.4,0,0,0,0.0,0.0,22.9,26.1,0,0,0,0.0,0.0
3877,6,11,13,23.0,25.1,0,0,0,0.0,0.0,24.8,26.8,0,0,0,0.0,0.0
3878,6,11,14,24.7,25.9,0,0,0,0.0,0.0,26.6,27.6,0,0,0,0.0,0.0
3879,6,11,15,26.2,26.6,0,0,0,0.0,0.0,28.1,28.3,0,0,0,0.0,0.0
3880,6,11,16,27.3,27.3,0,0,0,0.0,0.0,29.3,29.0,0,0,0,0.0,0.0
3881,6,11,17,28.1,27.8,0,0,0,0.0,0.0,30.0,29.5,0,0,0,0.0,0.0
3882,6,11,18,28.3,28.1,0,0,0,0.0,0.0,30.3,29.9,0,0,0,0.0,0.0
3883,6,11,19,28.1,28.4,0,0,0,0.0,0.0,30.0,30.2,0,0,0,0.0,0.0
3884,6,11,20,27.3,28.6,0,0,0,0.0,0.0,29.3,30.4,0,0,0,0.0,0.0
3885,6,11,21,26.2,28.7,0,0,0,0.0,0.0,28.1,30.5,0,0,0,0.0,0.0
3886,6,11,22,24.7,28.6,0,0,0,0.0,0.0,26.6,30.4,0,0,0,0.0,0.0
3887,6,11,23,23.0,28.4,0,0,0,0.0,0.0,24.8,30.2,0,0,0,0.0,0.0
3888,6,12,0,22.9,28.2,0,0,0,0.0,0.0,24.6,30.0,0,0,0,0.0,0.0
3889,6,12,1,21.0,27.8,0,0,0,0.0,0.0,22.7,29.6,0,0,0,0.0,0.0
3890,6,12,2,19.3,27.4,0,0,0,0.0,0.0,20.9,29.2,0,0,0,0.0,0.0
3891,6,12,3,17.8,26.8,0,0,0,0.0,0.0,19.3,28.6,0,0,0,0.0,0.0
3892,6,12,4,16.6,26.2,0,0,0,0.0,0.0,18.2,28.0,0,0,0,0.0,0.0
3893,6,12,5,15.9,25.6,0,0,0,0.0,0.0,17.4,27.3,0,0,0,0.0,0.0
3894,6,12,6,15.7,25.0,0,0,0,0.0,0.0,17.2,26.7,0,0,0,0.0,0.0
3895,6,12,7,15.9,24.6,0,0,0,0.0,0.0,17.4,26.3,0,0,0,0.0,0.0
3896,6,12,8,16.6,24.5,0,0,0,0.0,0.0,18.2,26.2,0,0,0,0.0,0.0
3897,6,12,9,17.8,24.6,0,0,0,0.0,0.0,19.3,26.3,0,0,0,0.0,0.0
3898,6,12,10,19.3,25.0,0,0,0,0.0,0.0,20.9,26.6,0,0,0,0.0,0.0
3899,6,12,11,21.0,25.5,0,0,0,0.0,0.0,22.7,27.1,0,0,0,0.0,0.0
3900,6,12,12,22.9,26.1,0,0,0,0.0,0.0,24.6,27.8,0,0,0,0.0,0.0
3901,6,12,13,24.7,26.9,0,0,0,0.0,0.0,26.5,28.5,0,0,0,0.0,0.0
3902,6,12,14,26.5,27.6,0,0,0,0.0,0.0,28.3,29.3,0,0,0,0.0,0.0
3903,6,12,15,28.0,28.4,0,0,0,0.0,0.0,29.9,30.1,0,0,0,0.0,0.0
3904,6,12,16,29.1,29.0,0,0,0,0.0,0.0,31.1,30.8,0,0,0,0.0,0.0
3905,6,12,17,29.8,29.5,0,0,0,0.0,0.0,31.8,31.3,0,0,0,0.0,0.0
3906,6,12,18,30.1,29.9,0,0,0,0.0,0.0,32.1,31.6,0,0,0,0.0,0.0
3907,6,12,19,29.8,30.1,0,0,0,0.0,0.0,31.8,31.9,0,0,0,0.0,0.0
3908,6,12,20,29.1,30.3,0,0,0,0.0,0.0,31.1,32.2,0,0,0,0.0,0.0
3909,6,12,21,28.0,30.4,0,0,0,0.0,0.0,29.9,32.2,0,0,0,0.0,0.0
3910,6,12,22,26.5,30.3,0,0,0,0.0,0.0,28.3,32.2,0,0,0,0.0,0.0
3911,6,12,23,24.7,30.1,0,0,0,0.0,0.0,26.5,32.0,0,0,0,0.0,0.0
3912,6,13,0,24.0,29.9,0,0,0,0.0,0.0,25.7,31.7,0,0,0,0.0,0.0
3913,6,13,1,22.1,29.5,0,0,0,0.0,0.0,23.8,31.3,0,0,0,0.0,0.0
3914,6,13,2,20.4,29.0,0,0,0,0.0,0.0,22.0,30.8,0,0,0,0.0,0.0
3915,6,13,3,18.9,28.4,0,0,0,0.0,0.0,20.4,30.1,0,0,0,0.0,0.0
3916,6,13,4,17.7,27.7,0,0,0,0.0,0.0,19.3,29.5,0,0,0,0.0,0.0
3917,6,13,5,17.0,27.0,0,0,0,0.0,0.0,18.5,28.8,0,0,0,0.0,0.0
3918,6,13,6,16.8,26.4,0,0,0,0.0,0.0,18.3,28.1,0,0,0,0.0,0.0
3919,6,13,7,17.0,26.0,0,0,0,0.0,0.0,18.5,27.7,0,0,0,0.0,0.0
3920,6,13,8,17.7,25.9,0,0,0,0.0,0.0,19.3,27.6,0,0,0,0.0,0.0
3921,6,13,9,18.9,26.0,0,0,0,0.0,0.0,20.4,27.6,0,0,0,0.0,0.0
3922,6,13,10,20.4,26.3,0,0,0,0.0,0.0,22.0,27.9,0,0,0,0.0,0.0
3923,6,13,11,22.1,26.8,0,0,0,0.0,0.0,23.8,28.4,0,0,0,0.0,0.0
3924,6,13,12,24.0,27.4,0,0,0,0.0,0.0,25.7,29.1,0,0,0,0.0,0.0
3925,6,13,13,25.8,28.1,0,0,0,0.0,0.0,27.6,29.8,0,0,0,0.0,0.0
3926,6,13,14,27.6,28.9,0,0,0,0.0,0.0,29.4,30.6,0,0,0,0.0,0.0
3927,6,13,15,29.0,29.6,0,0,0,0.0,0.0,31.0,31.3,0,0,0,0.0,0.0
3928,6,13,16,30.2,30.2,0,0,0,0.0,0.0,32.2,32.0,0,0,0,0.0,0.0
3929,6,13,17,30.9,30.7,0,0,0,0.0,0.0,32.9,32.5,0,0,0,0.0,0.0
3930,6,13,18,31.2,31.1,0,0,0,0.0,0.0,33.2,32.9,0,0,0,0.0,0.0
3931,6,13,19,30.9,31.3,0,0,0,0.0,0.0,32.9,33.1,0,0,0,0.0,0.0
3932,6,13,20,30.2,31.5,0,0,0,0.0,0.0,32.2,33.3,0,0,0,0.0,0.0
3933,6,13,21,29.0,31.6,0,0,0,0.0,0.0,31.0,33.4,0,0,0,0.0,0.0
3934,6,13,22,27.6,31.5,0,0,0,0.0,0.0,29.4,33.4,0,0,0,0.0,0.0
3935,6,13,23,25.8,31.3,0,0,0,0.0,0.0,27.6,33.1,0,0,0,0.0,0.0
3936,6,14,0,24.0,30.9,0,0,0,0.0,0.0,25.7,32.8,0,0,0,0.0,0.0
3937,6,14,1,22.1,30.4,0,0,0,0.0,0.0,23.8,32.3,0,0,0,0.0,0.0
3938,6,14,2,20.4,29.8,0,0,0,0.0,0.0,22.0,31.6,0,0,0,0.0,0.0
3939,6,14,3,18.9,29.2,0,0,0,0.0,0.0,20.4,30.9,0,0,0,0.0,0.0
3940,6,14,4,17.7,28.4,0,0,0,0.0,0.0,19.3,30.2,0,0,0,0.0,0.0
3941,6,14,5,17.0,27.7,0,0,0,0.0,0.0,18.5,29.4,0,0,0,0.0,0.0
3942,6,14,6,16.8,27.0,0,0,0,0.0,0.0,18.3,28.7,0,0,0,0.0,0.0
3943,6,14,7,17.0,26.6,0,0,0,0.0,0.0,18.5,28.3,0,0,0,0.0,0.0
3944,6,14,8,17.7,26.4,0,0,0,0.0,0.0,19.3,28.1,0,0,0,0.0,0.0
3945,6,14,9,18.9,26.4,0,0,0,0.0,0.0,20.4,28.1,0,0,0,0.0,0.0
3946,6,14,10,20.4,26.7,0,0,0,0.0,0.0,22.0,28.4,0,0,0,0.0,0.0
3947,6,14,11,22.1,27.2,0,0,0,0.0,0.0,23.8,28.8,0,0,0,0.0,0.0
3948,6,14,12,24.0,27.8,0,0,0,0.0,0.0,25.7,29.4,0,0,0,0.0,0.0
3949,6,14,13,25.8,28.5,0,0,0,0.0,0.0,27.6,30.1,0,0,0,0.0,0.0
3950,6,14,14,27.6,29.2,0,0,0,0.0,0.0,29.4,30.9,0,0,0,0.0,0.0
3951,6,14,15,29.0,29.9,0,0,0,0.0,0.0,31.0,31.6,0,0,0,0.0,0.0
3952,6,14,16,30.2,30.5,0,0,0,0.0,0.0,32.2,32.2,0,0,0,0.0,0.0
3953,6,14,17,30.9,31.0,0,0,0,0.0,0.0,32.9,32.7,0,0,0,0.0,0.0
3954,6,14,18,31.2,31.3,0,0,0,0.0,0.0,33.2,33.1,0,0,0,0.0,0.0
3955,6,14,19,30.9,31.5,0,0,0,0.0,0.0,32.9,33.3,0,0,0,0.0,0.0
3956,6,14,20,30.2,31.7,0,0,0,0.0,0.0,32.2,33.5,0,0,0,0.0,0.0
3957,6,14,21,29.0,31.7,0,0,0,0.0,0.0,31.0,33.6,0,0,0,0.0,0.0
3958,6,14,22,27.6,31.7,0,0,0,0.0,0.0,29.4,33.5,0,0,0,0.0,0.0
3959,6,14,23,25.8,31.4,0,0,0,0.0,0.0,27.6,33.3,0,0,0,0.0,0.0
3960,6,15,0,22.9,31.0,0,0,0,0.0,0.0,24.6,32.8,0,0,0,0.0,0.0
3961,6,15,1,21.0,30.4,0,0,0,0.0,0.0,22.7,32.2,0,0,0,0.0,0.0
3962,6,15,2,19.3,29.7,0,0,0,0.0,0.0,20.9,31.5,0,0,0,0.0,0.0
3963,6,15,3,17.8,28.9,0,0,0,0.0,0.0,19.3,30.7,0,0,0,0.0,0.0
3964,6,15,4,16.6,28.1,0,0,0,0.0,0.0,18.2,29.9,0,0,0,0.0,0.0
3965,6,15,5,15.9,27.3,0,0,0,0.0,0.0,17.4,29.1,0,0,0,0.0,0.0
3966,6,15,6,15.7,26.6,0,0,0,0.0,0.0,17.2,28.3,0,0,0,0.0,0.0
3967,6,15,7,15.9,26.1,0,0,0,0.0,0.0,17.4,27.8,0,0,0,0.0,0.0
3968,6,15,8,16.6,25.8,0,0,0,0.0,0.0,18.2,27.5,0,0,0,0.0,0.0
3969,6,15,9,17.8,25.8,0,0,0,0.0,0.0,19.3,27.5,0,0,0,0.0,0.0
3970,6,15,10,19.3,26.1,0,0,0,0.0,0.0,20.9,27.7,0,0,0,0.0,0.0
3971,6,15,11,21.0,26.5,0,0,0,0.0,0.0,22.7,28.1,0,0,0,0.0,0.0
3972,6,15,12,22.9,27.0,0,0,0,0.0,0.0,24.6,28.7,0,0,0,0.0,0.0
3973,6,15,13,24.7,27.7,0,0,0,0.0,0.0,26.5,29.4,0,0,0,0.0,0.0
3974,6,15,14,26.5,28.4,0,0,0,0.0,0.0,28.3,30.1,0,0,0,0.0,0.0
3975,6,15,15,28.0,29.1,0,0,0,0.0,0.0,29.9,30.8,0,0,0,0.0,0.0
3976,6,15,16,29.1,29.6,0,0,0,0.0,0.0,31.1,31.4,0,0,0,0.0,0.0
3977,6,15,17,29.8,30.1,0,0,0,0.0,0.0,31.8,31.9,0,0,0,0.0,0.0
3978,6,15,18,30.1,30.4,0,0,0,0.0,0.0,32.1,32.2,0,0,0,0.0,0.0
3979,6,15,19,29.8,30.6,0,0,0,0.0,0.0,31.8,32.4,0,0,0,0.0,0.0
3980,6,15,20,29.1,30.8,0,0,0,0.0,0.0,31.1,32.6,0,0,0,0.0,0.0
3981,6,15,21,28.0,30.8,0,0,0,0.0,0.0,29.9,32.6,0,0,0,0.0,0.0
3982,6,15,22,26.5,30.7,0,0,0,0.0,0.0,28.3,32.5,0,0,0,0.0,0.0
3983,6,15,23,24.7,30.5,0,0,0,0.0,0.0,26.5,32.3,0,0,0,0.0,0.0
3984,6,16,0,21.1,29.9,0,0,0,0.0,0.0,22.9,31.8,0,0,0,0.0,0.0
3985,6,16,1,19.2,29.3,0,0,0,0.0,0.0,20.9,31.1,0,0,0,0.0,0.0
3986,6,16,2,17.5,28.5,0,0,0,0.0,0.0,19.1,30.3,0,0,0,0.0,0.0
3987,6,16,3,16.0,27.7,0,0,0,0.0,0.0,17.6,29.5,0,0,0,0.0,0.0
3988,6,16,4,14.9,26.9,0,0,0,0.0,0.0,16.4,28.6,0,0,0,0.0,0.0
3989,6,16,5,14.1,26.0,0,0,0,0.0,0.0,15.7,27.8,0,0,0,0.0,0.0
3990,6,16,6,13.9,25.2,0,0,0,0.0,0.0,15.4,27.0,0,0,0,0.0,0.0
3991,6,16,7,14.1,24.7,0,0,0,0.0,0.0,15.7,26.4,0,0,0,0.0,0.0
3992,6,16,8,14.9,24.4,0,0,0,0.0,0.0,16.4,26.1,0,0,0,0.0,0.0
3993,6,16,9,16.0,24.4,0,0,0,0.0,0.0,17.6,26.1,0,0,0,0.0,0.0
3994,6,16,10,17.5,24.6,0,0,0,0.0,0.0,19.1,26.3,0,0,0,0.0,0.0
3995,6,16,11,19.2,25.0,0,0,0,0.0,0.0,20.9,26.6,0,0,0,0.0,0.0
3996,6,16,12,21.1,25.5,0,0,0,0.0,0.0,22.9,27.2,0,0,0,0.0,0.0
3997,6,16,13,23.0,26.2,0,0,0,0.0,0.0,24.8,27.8,0,0,0,0.0,0.0
3998,6,16,14,24.7,26.8,0,0,0,0.0,0.0,26.6,28.5,0,0,0,0.0,0.0
3999,6,16,15,26.2,27.5,0,0,0,0.0,0.0,28.1,29.2,0,0,0,0.0,0.0
4000,6,16,16,27.3,28.1,0,0,0,0.0,0.0,29.3,29.8,0,0,0,0.0,0.0
4001,6,16,17,28.1,28.5,0,0,0,0.0,0.0,30.0,30.3,0,0,0,0.0,0.0
4002,6,16,18,28.3,28.8,0,0,0,0.0,0.0,30.3,30.5,0,0,0,0.0,0.0
4003,6,16,19,28.1,29.0,0,0,0,0.0,0.0,30.0,30.8,0,0,0,0.0,0.0
4004,6,16,20,27.3,29.1,0,0,0,0.0,0.0,29.3,30.9,0,0,0,0.0,0.0
4005,6,16,21,26.2,29.2,0,0,0,0.0,0.0,28.1,31.0,0,0,0,0.0,0.0
4006,6,16,22,24.7,29.0,0,0,0,0.0,0.0,26.6,30.9,0,0,0,0.0,0.0
4007,6,16,23,23.0,28.8,0,0,0,0.0,0.0,24.8,30.6,0,0,0,0.0,0.0
4008,6,17,0,19.3,28.2,0,0,0,0.0,0.0,21.1,30.1,0,0,0,0.0,0.0
4009,6,17,1,17.5,27.6,0,0,0,0.0,0.0,19.2,29.4,0,0,0,0.0,0.0
4010,6,17,2,15.7,26.8,0,0,0,0.0,0.0,17.4,28.6,0,0,0,0.0,0.0
4011,6,17,3,14.2,26.0,0,0,0,0.0,0.0,15.8,27.8,0,0,0,0.0,0.0
4012,6,17,4,13.1,25.2,0,0,0,0.0,0.0,14.6,26.9,0,0,0,0.0,0.0
4013,6,17,5,12.4,24.3,0,0,0,0.0,0.0,13.9,26.0,0,0,0,0.0,0.0
4014,6,17,6,12.1,23.5,0,0,0,0.0,0.0,13.6,25.2,0,0,0,0.0,0.0
4015,6,17,7,12.4,23.0,0,0,0,0.0,0.0,13.9,24.7,0,0,0,0.0,0.0
4016,6,17,8,13.1,22.7,0,0,0,0.0,0.0,14.6,24.4,0,0,0,0.0,0.0
4017,6,17,9,14.2,22.7,0,0,0,0.0,0.0,15.8,24.3,0,0,0,0.0,0.0
4018,6,17,10,15.7,22.9,0,0,0,0.0,0.0,17.4,24.5,0,0,0,0.0,0.0
4019,6,17,11,17.5,23.2,0,0,0,0.0,0.0,19.2,24.9,0,0,0,0.0,0.0
4020,6,17,12,19.3,23.8,0,0,0,0.0,0.0,21.1,25.5,0,0,0,0.0,0.0
4021,6,17,13,21.2,24.4,0,0,0,0.0,0.0,23.0,26.1,0,0,0,0.0,0.0
4022,6,17,14,22.9,25.1,0,0,0,0.0,0.0,24.8,26.8,0,0,0,0.0,0.0
4023,6,17,15,24.4,25.7,0,0,0,0.0,0.0,26.4,27.5,0,0,0,0.0,0.0
4024,6,17,16,25.6,26.3,0,0,0,0.0,0.0,27.5,28.1,0,0,0,0.0,0.0
4025,6,17,17,26.3,26.7,0,0,0,0.0,0.0,28.3,28.5,0,0,0,0.0,0.0
4026,6,17,18,26.5,27.0,0,0,0,0.0,0.0,28.5,28.8,0,0,0,0.0,0.0
4027,6,17,19,26.3,27.2,0,0,0,0.0,0.0,28.3,29.0,0,0,0,0.0,0.0
4028,6,17,20,25.6,27.4,0,0,0,0.0,0.0,27.5,29.2,0,0,0,0.0,0.0
4029,6,17,21,24.4,27.4,0,0,0,0.0,0.0,26.4,29.2,0,0,0,0.0,0.0
4030,6,17,22,22.9,27.3,0,0,0,0.0,0.0,24.8,29.1,0,0,0,0.0,0.0
4031,6,17,23,21.2,27.0,0,0,0,0.0,0.0,23.0,28.9,0,0,0,0.0,0.0
4032,6,18,0,18.2,26.6,0,0,0,0.0,0.0,20.0,28.4,0,0,0,0.0,0.0
4033,6,18,1,16.4,25.9,0,0,0,0.0,0.0,18.1,27.8,0,0,0,0.0,0.0
4034,6,18,2,14.6,25.2,0,0,0,0.0,0.0,16.3,27.0,0,0,0,0.0,0.0
4035,6,18,3,13.2,24.5,0,0,0,0.0,0.0,14.7,26.2,0,0,0,0.0,0.0
4036,6,18,4,12.0,23.6,0,0,0,0.0,0.0,13.5,25.4,0,0,0,0.0,0.0
4037,6,18,5,11.3,22.8,0,0,0,0.0,0.0,12.8,24.6,0,0,0,0.0,0.0
4038,6,18,6,11.0,22.1,0,0,0,0.0,0.0,12.5,23.8,0,0,0,0.0,0.0
4039,6,18,7,11.3,21.6,0,0,0,0.0,0.0,12.8,23.3,0,0,0,0.0,0.0
4040,6,18,8,12.0,21.3,0,0,0,0.0,0.0,13.5,23.0,0,0,0,0.0,0.0
4041,6,18,9,13.2,21.3,0,0,0,0.0,0.0,14.7,23.0,0,0,0,0.0,0.0
4042,6,18,10,14.6,21.5,0,0,0,0.0,0.0,16.3,23.2,0,0,0,0.0,0.0
4043,6,18,11,16.4,21.9,0,0,0,0.0,0.0,18.1,23.6,0,0,0,0.0,0.0
4044,6,18,12,18.2,22.5,0,0,0,0.0,0.0,20.0,24.2,0,0,0,0.0,0.0
4045,6,18,13,20.1,23.1,0,0,0,0.0,0.0,21.9,24.8,0,0,0,0.0,0.0
4046,6,18,14,21.8,23.8,0,0,0,0.0,0.0,23.7,25.5,0,0,0,0.0,0.0
4047,6,18,15,23.3,24.5,0,0,0,0.0,0.0,25.3,26.2,0,0,0,0.0,0.0
4048,6,18,16,24.5,25.1,0,0,0,0.0,0.0,26.4,26.8,0,0,0,0.0,0.0
4049,6,18,17,25.2,25.5,0,0,0,0.0,0.0,27.2,27.3,0,0,0,0.0,0.0
4050,6,18,18,25.4,25.8,0,0,0,0.0,0.0,27.4,27.6,0,0,0,0.0,0.0
4051,6,18,19,25.2,26.0,0,0,0,0.0,0.0,27.2,27.8,0,0,0,0.0,0.0
4052,6,18,20,24.5,26.2,0,0,0,0.0,0.0,26.4,28.0,0,0,0,0.0,0.0
4053,6,18,21,23.3,26.2,0,0,0,0.0,0.0,25.3,28.1,0,0,0,0.0,0.0
4054,6,18,22,21.8,26.1,0,0,0,0.0,0.0,23.7,28.0,0,0,0,0.0,0.0
4055,6,18,23,20.1,25.9,0,0,0,0.0,0.0,21.9,27.7,0,0,0,0.0,0.0
4056,6,19,0,18.2,25.5,0,0,0,0.0,0.0,20.0,27.3,0,0,0,0.0,0.0
4057,6,19,1,16.4,25.0,0,0,0,0.0,0.0,18.1,26.8,0,0,0,0.0,0.0
4058,6,19,2,14.6,24.4,0,0,0,0.0,0.0,16.3,26.1,0,0,0,0.0,0.0
4059,6,19,3,13.2,23.7,0,0,0,0.0,0.0,14.7,25.4,0,0,0,0.0,0.0
4060,6,19,4,12.0,22.9,0,0,0,0.0,0.0,13.5,24.7,0,0,0,0.0,0.0
4061,6,19,5,11.3,22.2,0,0,0,0.0,0.0,12.8,23.9,0,0,0,0.0,0.0
4062,6,19,6,11.0,21.5,0,0,0,0.0,0.0,12.5,23.2,0,0,0,0.0,0.0
4063,6,19,7,11.3,21.0,0,0,0,0.0,0.0,12.8,22.7,0,0,0,0.0,0.0
4064,6,19,8,12.0,20.8,0,0,0,0.0,0.0,13.5,22.5,0,0,0,0.0,0.0
4065,6,19,9,13.2,20.8,0,0,0,0.0,0.0,14.7,22.5,0,0,0,0.0,0.0
4066,6,19,10,14.6,21.1,0,0,0,0.0,0.0,16.3,22.8,0,0,0,0.0,0.0
4067,6,19,11,16.4,21.5,0,0,0,0.0,0.0,18.1,23.2,0,0,0,0.0,0.0
4068,6,19,12,18.2,22.1,0,0,0,0.0,0.0,20.0,23.8,0,0,0,0.0,0.0
4069,6,19,13,20.1,22.8,0,0,0,0.0,0.0,21.9,24.5,0,0,0,0.0,0.0
4070,6,19,14,21.8,23.5,0,0,0,0.0,0.0,23.7,25.2,0,0,0,0.0,0.0
4071,6,19,15,23.3,24.2,0,0,0,0.0,0.0,25.3,26.0,0,0,0,0.0,0.0
4072,6,19,16,24.5,24.8,0,0,0,0.0,0.0,26.4,26.6,0,0,0,0.0,0.0
4073,6,19,17,25.2,25.3,0,0,0,0.0,0.0,27.2,27.1,0,0,0,0.0,0.0
4074,6,19,18,25.4,25.6,0,0,0,0.0,0.0,27.4,27.4,0,0,0,0.0,0.0
4075,6,19,19,25.2,25.9,0,0,0,0.0,0.0,27.2,27.7,0,0,0,0.0,0.0
4076,6,19,20,24.5,26.0,0,0,0,0.0,0.0,26.4,27.8,0,0,0,0.0,0.0
4077,6,19,21,23.3,26.1,0,0,0,0.0,0.0,25.3,27.9,0,0,0,0.0,0.0
4078,6,19,22,21.8,26.0,0,0,0,0.0,0.0,23.7,27.8,0,0,0,0.0,0.0
4079,6,19,23,20.1,25.8,0,0,0,0.0,0.0,21.9,27.6,0,0,0,0.0,0.0
4080,6,20,0,19.3,25.5,0,0,0,0.0,0.0,38.0,28.8,0,0,0,0.0,0.0
4081,6,20,1,17.5,25.1,0,0,0,0.0,0.0,36.7,29.8,0,0,0,0.0,0.0
4082,6,20,2,15.7,24.5,0,0,0,0.0,0.0,35.5,30.6,0,0,0,0.0,0.0
4083,6,20,3,14.2,23.9,0,0,0,0.0,0.0,34.5,31.2,0,0,0,0.0,0.0
4084,6,20,4,13.1,23.2,0,0,0,0.0,0.0,33.7,31.7,0,0,0,0.0,0.0
4085,6,20,5,12.4,22.6,0,0,0,0.0,0.0,33.2,32.1,0,0,0,0.0,0.0
4086,6,20,6,12.1,21.9,0,0,0,0.0,0.0,33.0,32.5,0,0,0,0.0,0.0
4087,6,20,7,12.4,21.5,0,0,0,0.0,0.0,33.2,33.0,0,0,0,0.0,0.0
4088,6,20,8,13.1,21.4,0,0,0,0.0,0.0,33.7,33.6,0,0,0,0.0,0.0
4089,6,20,9,14.2,21.5,0,0,0,0.0,0.0,34.5,34.4,0,0,0,0.0,0.0
4090,6,20,10,15.7,21.7,0,0,0,0.0,0.0,35.5,35.3,0,0,0,0.0,0.0
4091,6,20,11,17.5,22.2,0,0,0,0.0,0.0,36.7,37.2,0,1,0,0.0,4.0
4092,6,20,12,19.3,22.9,0,0,0,0.0,0.0,38.0,39.0,0,1,0,0.0,4.0
4093,6,20,13,21.2,23.6,0,0,0,0.0,0.0,39.3,40.5,0,1,0,0.0,4.0
4094,6,20,14,22.9,24.3,0,0,0,0.0,0.0,40.5,41.9,0,1,0,0.0,4.0
4095,6,20,15,24.4,25.0,0,0,0,0.0,0.0,41.5,43.0,0,1,0,0.0,4.0
4096,6,20,16,25.6,25.7,0,0,0,0.0,0.0,42.3,43.9,0,1,0,0.0,4.0
4097,6,20,17,26.3,26.2,0,0,0,0.0,0.0,42.8,44.6,0,1,0,0.0,4.0
4098,6,20,18,26.5,26.5,0,0,0,0.0,0.0,43.0,44.9,0,1,0,0.0,4.0
4099,6,20,19,26.3,26.8,0,0,0,0.0,0.0,42.8,45.0,0,1,0,0.0,4.0
4100,6,20,20,25.6,26.9,0,0,0,0.0,0.0,42.3,44.9,0,1,0,0.0,4.0
4101,6,20,21,24.4,27.0,0,0,0,0.0,0.0,41.5,44.6,0,1,0,0.0,4.0
4102,6,20,22,22.9,26.9,0,0,0,0.0,0.0,40.5,44.0,0,1,0,0.0,4.0
4103,6,20,23,21.2,26.7,0,0,0,0.0,0.0,39.3,43.2,0,1,0,0.0,4.0
4104,6,21,0,21.1,26.5,0,0,0,0.0,0.0,38.0,42.2,0,1,0,0.0,4.0
4105,6,21,1,19.2,26.1,0,0,0,0.0,0.0,36.7,41.1,0,1,0,0.0,4.0
4106,6,21,2,17.5,25.7,0,0,0,0.0,0.0,35.5,40.0,0,1,0,0.0,4.0
4107,6,21,3,16.0,25.1,0,0,0,0.0,0.0,34.5,38.9,0,1,0,0.0,4.0
4108,6,21,4,14.9,24.5,0,0,0,0.0,0.0,33.7,37.9,0,1,0,0.0,4.0
4109,6,21,5,14.1,23.9,0,0,0,0.0,0.0,33.2,37.1,0,1,0,0.0,4.0
4110,6,21,6,13.9,23.3,0,0,0,0.0,0.0,33.0,36.5,0,1,0,0.0,4.0
4111,6,21,7,14.1,22.9,0,0,0,0.0,0.0,33.2,36.3,0,1,0,0.0,4.0
4112,6,21,8,14.9,22.8,0,0,0,0.0,0.0,33.7,36.6,0,1,0,0.0,4.0
4113,6,21,9,16.0,22.9,0,0,0,0.0,0.0,34.5,37.1,0,1,0,0.0,4.0
4114,6,21,10,17.5,23.2,0,0,0,0.0,0.0,35.5,37.9,0,1,0,0.0,4.0
4115,6,21,11,19.2,23.7,0,0,0,0.0,0.0,36.7,38.9,0,1,0,0.0,4.0
4116,6,21,12,21.1,24.4,0,0,0,0.0,0.0,38.0,40.1,0,1,0,0.0,4.0
4117,6,21,13,23.0,25.1,0,0,0,0.0,0.0,39.3,41.2,0,1,0,0.0,4.0
4118,6,21,14,24.7,25.9,0,0,0,0.0,0.0,40.5,42.3,0,1,0,0.0,4.0
4119,6,21,15,26.2,26.6,0,0,0,0.0,0.0,41.5,43.3,0,1,0,0.0,4.0
4120,6,21,16,27.3,27.3,0,0,0,0.0,0.0,42.3,44.1,0,1,0,0.0,4.0
4121,6,21,17,28.1,27.8,0,0,0,0.0,0.0,42.8,44.7,0,1,0,0.0,4.0
4122,6,21,18,28.3,28.1,0,0,0,0.0,0.0,43.0,44.9,0,1,0,0.0,4.0
4123,6,21,19,28.1,28.4,0,0,0,0.0,0.0,42.8,45.1,0,1,0,0.0,4.0
4124,6,21,20,27.3,28.6,0,0,0,0.0,0.0,42.3,45.0,0,1,0,0.0,4.0
4125,6,21,21,26.2,28.7,0,0,0,0.0,0.0,41.5,44.6,0,1,0,0.0,4.0
4126,6,21,22,24.7,28.6,0,0,0,0.0,0.0,40.5,44.0,0,1,0,0.0,4.0
4127,6,21,23,23.0,28.4,0,0,0,0.0,0.0,39.3,43.2,0,1,0,0.0,4.0
4128,6,22,0,22.9,28.2,0,0,0,0.0,0.0,38.0,42.2,0,1,0,0.0,4.0
4129,6,22,1,21.0,27.8,0,0,0,0.0,0.0,36.7,41.1,0,1,0,0.0,4.0
4130,6,22,2,19.3,27.4,0,0,0,0.0,0.0,35.5,40.0,0,1,0,0.0,4.0
4131,6,22,3,17.8,26.8,0,0,0,0.0,0.0,34.5,38.9,0,1,0,0.0,4.0
